coffee_town,cups_of_coffee,age,job,smoke
1,4,54.09695992371674,easy,never
0,1,31.527967555447997,easy,never
0,2,39.898231043306566,easy,never
0,2,36.734083884270014,easy,never
1,4,50.80067400013246,easy,never
0,3,46.06864105707539,easy,never
0,2,36.61770066456023,easy,never
0,3,41.23252477225014,hard,never
0,3,46.99277170119248,easy,never
1,4,53.41793703704141,easy,never
0,3,41.81359045701311,easy,current
0,2,33.744960386613826,none,never
0,2,34.09874611902514,easy,never
1,4,52.03431148260511,easy,never
0,1,27.576571096855112,easy,never
1,5,58.33445421329114,easy,never
0,2,38.431896435476204,easy,former
0,2,37.27364044531768,none,never
0,3,40.94536333278371,easy,never
0,3,45.60033236719154,easy,never
0,3,41.81696965500611,easy,never
0,1,28.263098665165128,easy,never
0,3,42.121220256816194,hard,never
0,3,42.70254708245454,easy,current
1,3,43.95730522320699,easy,never
0,2,33.81147563435568,easy,never
0,1,25.77386271183112,easy,never
0,2,38.05254215305287,easy,never
0,2,34.33420749454156,easy,never
0,2,35.40466000934139,easy,never
0,2,34.277324399680495,easy,never
0,2,37.61197330087287,none,current
0,2,38.132697622458366,easy,never
0,3,44.776556279439006,easy,never
0,3,45.91857006325468,hard,never
0,2,35.23281002549544,hard,never
0,2,38.14709217090873,easy,never
0,3,42.16866859615352,easy,never
0,4,48.39274662902809,easy,never
0,2,39.66357748214559,hard,never
0,1,29.806759050675353,easy,never
0,3,41.391115270847806,hard,never
0,2,39.285455974176664,none,never
1,4,50.63495712076258,easy,never
0,3,42.060532992661614,easy,never
0,2,36.26170130587163,easy,never
0,2,37.36286623702884,hard,never
0,2,36.96821926272712,none,never
0,3,41.11621082294484,easy,never
0,3,41.05850678559686,easy,never
0,3,45.49508924094869,easy,never
0,3,41.92106035708563,hard,never
0,2,37.79987621727208,hard,never
0,2,34.35633222892158,easy,never
0,3,43.80821758851721,easy,never
0,2,39.62506910603001,easy,never
0,3,41.09702720615075,hard,never
0,3,46.62184611053689,easy,never
1,4,50.51221371189254,easy,never
0,2,34.277101239186685,easy,never
1,4,49.86448274092172,hard,never
0,2,34.79959882329449,easy,never
0,3,41.59811315316859,easy,never
0,3,41.33422296913218,easy,never
0,2,38.33854894064603,easy,never
0,4,48.36551824610822,easy,former
0,2,36.046528001331964,hard,never
0,3,43.96318768307975,easy,never
0,2,39.92046579914021,easy,never
0,2,34.41111820761494,easy,never
0,3,47.288134860798294,easy,former
0,1,27.469957806947008,easy,never
0,2,36.84308518352427,hard,never
0,1,30.751584598556448,easy,never
0,3,41.16592641940762,easy,never
0,3,41.586535296645906,easy,never
0,2,33.287588987741515,easy,never
0,3,43.905717736882444,hard,former
0,2,33.80259856850798,easy,never
0,3,43.95520899650789,easy,current
0,3,41.42697639776628,easy,never
0,3,44.29165568262712,hard,never
0,2,34.3691017648369,none,never
0,2,40.572124058068624,easy,never
0,2,37.22308348026194,easy,former
0,1,31.18670706343261,none,former
0,3,40.91611903312917,easy,never
0,4,50.64257566790309,easy,never
0,2,36.11157439890971,easy,never
0,2,38.80109514599078,easy,never
0,3,44.1354623978631,hard,never
0,2,40.21687305901957,easy,never
1,4,51.66121787351713,easy,never
0,3,44.42328240273924,easy,never
1,4,53.92800359813223,easy,never
0,3,42.09345607776382,easy,former
0,2,33.196500032344495,easy,never
0,3,42.52801160742594,easy,never
0,2,34.45266245911488,easy,never
0,2,33.95762580328399,easy,never
0,2,38.863154019378335,none,never
0,3,45.6035002010716,easy,never
0,3,42.063459997467895,hard,current
0,3,44.884121658781325,easy,never
0,3,45.49204601368362,hard,never
0,2,38.96888721746646,none,never
0,1,25.586613318345623,hard,never
0,3,44.77544111038501,easy,never
1,4,53.01469521615875,easy,never
0,2,40.35030099675812,hard,never
0,2,31.8705133028339,hard,never
0,2,37.7946954066757,easy,never
0,2,34.39289452506853,hard,never
0,2,39.750164679570304,easy,never
0,3,44.056672033339844,easy,never
0,3,45.19861688083324,easy,never
0,3,41.41105014887988,hard,current
0,2,34.39617920034141,easy,former
0,3,44.87951300368962,easy,never
0,3,48.089911330780296,easy,never
1,4,53.51129665558642,hard,former
0,2,37.03808539320446,easy,never
0,3,42.84455559491498,easy,never
0,3,47.16214999668455,easy,never
0,2,39.301627170867306,easy,never
0,3,43.14915133461088,hard,never
0,3,41.286528887670535,hard,never
0,2,39.19330279277884,easy,never
0,3,41.0110546172502,easy,never
0,3,45.78839661718,easy,never
0,3,42.45267348402638,easy,never
0,2,37.20137070895296,easy,current
0,1,26.561302145069405,easy,never
0,2,35.22962088925099,easy,never
0,2,39.88026929593819,easy,never
0,1,24.913449268214123,hard,never
1,4,53.265712190184125,easy,never
0,1,31.067426620523378,easy,never
0,2,33.035488746284614,easy,never
0,4,48.74642934973437,easy,never
0,1,26.86074430768005,easy,never
0,3,44.434376086770236,hard,former
0,2,37.93594738874344,hard,never
0,3,42.73526044907016,hard,never
0,3,45.26866157526878,easy,never
0,2,34.24921646252606,easy,never
0,2,35.76493092550834,easy,never
0,1,22.01830418063333,easy,never
0,2,34.233686055730935,hard,never
0,3,42.281129523500226,easy,never
0,3,43.03040553749221,easy,never
1,4,52.162336022798556,easy,never
0,2,40.38776217243778,easy,never
0,3,42.78195189041121,easy,never
0,2,40.448669996161264,hard,never
0,2,37.07898258498736,easy,never
0,3,44.49346492517564,easy,never
0,3,42.78540748533783,easy,former
0,2,40.77652275036084,easy,never
0,2,35.107236090338304,hard,never
0,2,39.759097289587444,easy,never
0,3,44.688501866081495,easy,never
0,3,44.05871648477577,easy,never
0,2,37.104084846592315,easy,never
0,2,35.985319192218945,hard,never
0,3,43.076807931533544,hard,current
0,3,46.293459573720966,hard,never
0,2,40.72634897861762,easy,never
0,2,38.12024268772281,hard,never
0,2,34.7159756199313,easy,never
0,2,37.48427865236687,easy,never
0,1,31.103489931869206,easy,never
0,2,35.81609080359927,easy,never
0,3,46.80979053194916,easy,never
0,3,46.67159107022169,none,never
0,2,34.77533419836794,easy,current
0,3,41.264389510437056,hard,never
0,2,40.41637388424675,easy,never
0,1,30.024106882948452,easy,never
0,3,44.86503988106338,easy,never
0,1,28.52592522371751,easy,former
0,2,32.51947942722975,easy,never
0,3,45.988926670343886,easy,never
0,2,36.75476353291443,hard,never
0,2,38.701745255318514,easy,never
0,1,30.26837624294813,easy,never
0,1,31.29421620760383,easy,never
0,3,42.10545838412692,hard,never
0,2,38.95271842761266,easy,never
0,2,36.45142917870306,easy,never
0,2,31.99583643462354,easy,never
0,2,33.41620899284629,easy,never
1,4,52.21662165618592,easy,never
0,2,38.041062439751045,hard,never
0,3,44.644031272128885,hard,current
0,3,44.710038404075675,easy,never
0,3,44.579476482075364,easy,never
0,3,41.76885255739022,easy,never
0,2,32.485864454964066,hard,never
0,2,33.94297748338204,easy,former
0,3,44.50834716727561,easy,never
0,2,32.14987892450343,easy,never
0,3,43.16524058238191,hard,never
0,2,36.79876255853596,hard,never
0,2,37.60974391543817,easy,never
0,2,35.26258329703103,easy,never
0,2,38.619153182376714,hard,never
0,3,45.263109049910796,easy,never
0,3,42.722399065247046,easy,never
0,2,38.60521511365951,easy,current
0,3,45.22003314814168,easy,never
0,4,49.936022404880944,hard,never
0,2,39.96178642651093,easy,never
0,3,42.82293671864657,easy,current
0,3,41.66931189438845,easy,never
0,2,34.13258235389133,easy,never
0,2,34.4404831471243,easy,never
1,4,51.51862277572719,easy,never
0,3,45.28766672665707,easy,never
0,3,44.45249063155886,easy,former
0,3,40.885440424296604,easy,never
0,3,42.912331389953614,easy,never
0,3,40.91113623727588,hard,former
0,2,40.25199252452362,easy,never
0,3,41.34053387165829,easy,never
0,2,33.93720948397471,hard,never
1,4,54.40733261182733,easy,never
0,3,44.81177074162529,easy,never
0,2,38.4927522462661,easy,never
0,3,47.277336224975414,easy,never
0,2,36.236451483970725,easy,never
1,4,50.266951044855134,easy,never
0,2,37.63375868186344,easy,never
0,1,26.071054861288538,easy,never
0,3,48.18471517239742,easy,never
0,3,46.793374796372525,easy,never
0,2,35.35410208384775,easy,never
0,1,31.53775020403848,none,never
0,1,28.992834515820135,easy,never
0,2,38.38591877241743,easy,never
0,1,28.996428536322,hard,former
0,2,35.11319188735015,easy,never
0,3,40.98143273427175,hard,never
0,3,45.133115332302424,easy,never
0,2,35.08022123872157,easy,never
0,2,39.25838344014595,hard,never
0,3,41.5296894162486,easy,never
0,4,50.313558029423945,easy,never
0,2,34.24873883483728,hard,never
0,1,30.374138429437117,easy,never
0,1,28.92634346973518,easy,never
0,3,43.33442311173862,easy,never
0,2,39.639284851897784,easy,never
0,3,44.63251782635875,hard,current
0,2,39.154963677055875,easy,never
0,3,42.35856355308556,easy,never
0,3,41.345311444956685,easy,never
0,2,40.14125191101149,easy,never
0,2,36.26222404141127,easy,never
0,3,47.57205628375834,hard,never
0,2,37.56535574334537,easy,never
0,3,44.000582628654875,hard,never
0,3,40.987834927180764,none,never
0,4,50.68914684872302,easy,current
0,3,44.26728378594327,hard,former
0,2,37.973853064825775,easy,never
0,2,39.94510628639587,easy,current
0,2,39.2481447495194,easy,never
0,1,27.45492341816621,hard,never
1,4,50.18436336892411,none,never
0,3,46.38328692692506,hard,never
0,2,35.400300182648365,easy,never
0,3,42.29204535502228,hard,never
